original_instance_name,original_family,original_n_variables,original_n_edges,original_qubo_json,subqubo_name,subqubo_family,subqubo_n_variables,subqubo_n_edges,subqubo_json,extraction_strategy,k_variables,selected_original_variables,sub_n_variables,sub_n_edges,variable_preservation_ratio,edge_preservation_ratio,original_abs_quadratic_weight,sub_abs_quadratic_weight,weighted_edge_preservation_ratio
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_top_weight_edges_k8,maxcut,8,11,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 1, 3, 4, 9, 22, 23, 31]",8,11,0.25,0.07051282051282051,1862.0,164.0,0.08807733619763695
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_high_degree_nodes_k8,maxcut,8,16,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[1, 5, 13, 14, 19, 25, 29, 31]",8,16,0.25,0.10256410256410256,1862.0,152.0,0.08163265306122448
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_weighted_degree_nodes_k8,maxcut,8,12,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[7, 13, 14, 19, 23, 27, 28, 29]",8,12,0.25,0.07692307692307693,1862.0,146.0,0.07841031149301826
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_random_nodes_k8,maxcut,8,6,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 5, 6, 7, 16, 17, 26]",8,6,0.25,0.038461538461538464,1862.0,56.0,0.03007518796992481
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_top_weight_edges_k12,maxcut,12,23,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 1, 3, 4, 5, 6, 9, 10, 22, 23, 30, 31]",12,23,0.375,0.14743589743589744,1862.0,314.0,0.1686358754027927
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_high_degree_nodes_k12,maxcut,12,32,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[1, 5, 7, 9, 10, 13, 14, 19, 23, 25, 29, 31]",12,32,0.375,0.20512820512820512,1862.0,356.0,0.19119226638023631
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_weighted_degree_nodes_k12,maxcut,12,30,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[5, 7, 11, 13, 14, 19, 23, 25, 27, 28, 29, 31]",12,30,0.375,0.19230769230769232,1862.0,366.0,0.19656283566058003
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_random_nodes_k12,maxcut,12,23,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_random_nodes_k12.json,random_nodes,12,"[0, 1, 5, 6, 9, 10, 13, 15, 22, 25, 27, 29]",12,23,0.375,0.14743589743589744,1862.0,276.0,0.14822771213748656
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_top_weight_edges_k16,maxcut,16,43,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 18, 22, 23, 30, 31]",16,43,0.5,0.27564102564102566,1862.0,562.0,0.30182599355531686
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_high_degree_nodes_k16,maxcut,16,52,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[1, 5, 7, 9, 10, 13, 14, 18, 19, 20, 23, 24, 25, 27, 29, 31]",16,52,0.5,0.3333333333333333,1862.0,582.0,0.3125671321160043
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_weighted_degree_nodes_k16,maxcut,16,46,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[5, 7, 9, 11, 13, 14, 17, 18, 19, 21, 23, 25, 27, 28, 29, 31]",16,46,0.5,0.2948717948717949,1862.0,572.0,0.3071965628356606
maxcut_n32_p0.30_seed101,maxcut,32,156,data/instances_rq1_extended/maxcut_n32_p0.30_seed101.json,maxcut_n32_p0.30_seed101_sub_random_nodes_k16,maxcut,16,46,data/subqubos_rq3_full/maxcut_n32_p0.30_seed101_sub_random_nodes_k16.json,random_nodes,16,"[0, 1, 4, 5, 8, 9, 11, 12, 13, 19, 22, 23, 25, 27, 30, 31]",16,46,0.5,0.2948717948717949,1862.0,528.0,0.28356605800214824
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_top_weight_edges_k8,maxcut,8,8,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 1, 4, 5, 7, 9, 15, 16]",8,8,0.25,0.05673758865248227,1576.0,142.0,0.0901015228426396
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_high_degree_nodes_k8,maxcut,8,19,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[1, 5, 11, 18, 23, 24, 29, 30]",8,19,0.25,0.1347517730496454,1576.0,214.0,0.13578680203045684
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_weighted_degree_nodes_k8,maxcut,8,17,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[1, 11, 15, 18, 23, 24, 26, 30]",8,17,0.25,0.12056737588652482,1576.0,216.0,0.13705583756345177
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_random_nodes_k8,maxcut,8,7,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 5, 6, 7, 16, 17, 26]",8,7,0.25,0.04964539007092199,1576.0,106.0,0.06725888324873096
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_top_weight_edges_k12,maxcut,12,21,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 1, 4, 5, 7, 8, 9, 11, 15, 16, 19, 31]",12,21,0.375,0.14893617021276595,1576.0,276.0,0.1751269035532995
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_high_degree_nodes_k12,maxcut,12,36,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[1, 5, 10, 11, 18, 21, 23, 24, 27, 29, 30, 31]",12,36,0.375,0.2553191489361702,1576.0,384.0,0.2436548223350254
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_weighted_degree_nodes_k12,maxcut,12,35,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[1, 5, 7, 10, 11, 15, 18, 23, 24, 26, 29, 30]",12,35,0.375,0.24822695035460993,1576.0,426.0,0.2703045685279188
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_random_nodes_k12,maxcut,12,16,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_random_nodes_k12.json,random_nodes,12,"[0, 1, 5, 6, 9, 10, 13, 15, 22, 25, 27, 29]",12,16,0.375,0.11347517730496454,1576.0,200.0,0.12690355329949238
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_top_weight_edges_k16,maxcut,16,36,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 4, 5, 7, 8, 9, 11, 14, 15, 16, 19, 20, 28, 30, 31]",16,36,0.5,0.2553191489361702,1576.0,466.0,0.2956852791878173
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_high_degree_nodes_k16,maxcut,16,56,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[1, 5, 10, 11, 12, 14, 18, 21, 23, 24, 25, 26, 27, 29, 30, 31]",16,56,0.5,0.3971631205673759,1576.0,588.0,0.3730964467005076
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_weighted_degree_nodes_k16,maxcut,16,52,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[1, 5, 7, 10, 11, 15, 17, 18, 19, 23, 24, 25, 26, 29, 30, 31]",16,52,0.5,0.36879432624113473,1576.0,680.0,0.43147208121827413
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,maxcut_n32_p0.30_seed202_sub_random_nodes_k16,maxcut,16,38,data/subqubos_rq3_full/maxcut_n32_p0.30_seed202_sub_random_nodes_k16.json,random_nodes,16,"[0, 1, 4, 5, 8, 9, 11, 12, 13, 19, 22, 23, 25, 27, 30, 31]",16,38,0.5,0.2695035460992908,1576.0,404.0,0.2563451776649746
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_top_weight_edges_k8,maxcut,8,13,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 2, 5, 6, 8, 14, 16, 25]",8,13,0.25,0.08783783783783784,1712.0,184.0,0.10747663551401869
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_high_degree_nodes_k8,maxcut,8,14,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[0, 5, 6, 11, 12, 17, 21, 23]",8,14,0.25,0.0945945945945946,1712.0,154.0,0.08995327102803738
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_weighted_degree_nodes_k8,maxcut,8,11,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[0, 5, 6, 11, 12, 21, 24, 28]",8,11,0.25,0.07432432432432433,1712.0,158.0,0.09228971962616822
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_random_nodes_k8,maxcut,8,13,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 5, 6, 7, 16, 17, 26]",8,13,0.25,0.08783783783783784,1712.0,150.0,0.08761682242990654
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_top_weight_edges_k12,maxcut,12,27,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 2, 5, 6, 7, 8, 14, 16, 20, 24, 25, 28]",12,27,0.375,0.18243243243243243,1712.0,380.0,0.2219626168224299
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_high_degree_nodes_k12,maxcut,12,33,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[0, 1, 5, 6, 11, 12, 17, 21, 23, 24, 25, 31]",12,33,0.375,0.22297297297297297,1712.0,384.0,0.22429906542056074
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_weighted_degree_nodes_k12,maxcut,12,30,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[0, 1, 5, 6, 7, 11, 12, 21, 24, 25, 26, 28]",12,30,0.375,0.20270270270270271,1712.0,410.0,0.23948598130841123
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_random_nodes_k12,maxcut,12,24,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_random_nodes_k12.json,random_nodes,12,"[0, 1, 5, 6, 9, 10, 13, 15, 22, 25, 27, 29]",12,24,0.375,0.16216216216216217,1712.0,310.0,0.1810747663551402
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_top_weight_edges_k16,maxcut,16,41,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 2, 5, 6, 7, 8, 9, 11, 14, 16, 20, 22, 24, 25, 26, 28]",16,41,0.5,0.27702702702702703,1712.0,558.0,0.32593457943925236
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_high_degree_nodes_k16,maxcut,16,55,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[0, 1, 2, 5, 6, 7, 11, 12, 17, 21, 23, 24, 25, 26, 28, 31]",16,55,0.5,0.3716216216216216,1712.0,664.0,0.3878504672897196
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_weighted_degree_nodes_k16,maxcut,16,56,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 1, 5, 6, 7, 11, 12, 14, 16, 17, 21, 23, 24, 25, 26, 28]",16,56,0.5,0.3783783783783784,1712.0,692.0,0.40420560747663553
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,maxcut_n32_p0.30_seed303_sub_random_nodes_k16,maxcut,16,40,data/subqubos_rq3_full/maxcut_n32_p0.30_seed303_sub_random_nodes_k16.json,random_nodes,16,"[0, 1, 4, 5, 8, 9, 11, 12, 13, 19, 22, 23, 25, 27, 30, 31]",16,40,0.5,0.2702702702702703,1712.0,420.0,0.24532710280373832
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_top_weight_edges_k8,maxcut,8,23,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 1, 2, 6, 8, 13, 26, 31]",8,23,0.25,0.0732484076433121,3376.0,284.0,0.08412322274881516
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_high_degree_nodes_k8,maxcut,8,24,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[2, 4, 5, 6, 8, 12, 28, 31]",8,24,0.25,0.07643312101910828,3376.0,298.0,0.08827014218009478
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_weighted_degree_nodes_k8,maxcut,8,20,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[2, 3, 5, 6, 8, 12, 15, 21]",8,20,0.25,0.06369426751592357,3376.0,258.0,0.0764218009478673
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_random_nodes_k8,maxcut,8,18,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 5, 6, 7, 16, 17, 26]",8,18,0.25,0.05732484076433121,3376.0,156.0,0.0462085308056872
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_top_weight_edges_k12,maxcut,12,48,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 1, 2, 3, 5, 6, 8, 11, 13, 26, 29, 31]",12,48,0.375,0.15286624203821655,3376.0,586.0,0.1735781990521327
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_high_degree_nodes_k12,maxcut,12,54,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[2, 4, 5, 6, 8, 10, 11, 12, 13, 15, 28, 31]",12,54,0.375,0.17197452229299362,3376.0,606.0,0.17950236966824645
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_weighted_degree_nodes_k12,maxcut,12,47,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[2, 3, 5, 6, 8, 12, 13, 15, 19, 21, 28, 29]",12,47,0.375,0.14968152866242038,3376.0,580.0,0.17180094786729858
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_random_nodes_k12,maxcut,12,36,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_random_nodes_k12.json,random_nodes,12,"[0, 1, 5, 6, 9, 10, 13, 15, 22, 25, 27, 29]",12,36,0.375,0.11464968152866242,3376.0,402.0,0.11907582938388625
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_top_weight_edges_k16,maxcut,16,82,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 25, 26, 29, 31]",16,82,0.5,0.2611464968152866,3376.0,966.0,0.28613744075829384
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_high_degree_nodes_k16,maxcut,16,84,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 21, 28, 31]",16,84,0.5,0.267515923566879,3376.0,948.0,0.28080568720379145
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_weighted_degree_nodes_k16,maxcut,16,82,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 2, 3, 5, 6, 7, 8, 10, 12, 13, 15, 19, 21, 28, 29, 31]",16,82,0.5,0.2611464968152866,3376.0,990.0,0.29324644549763035
maxcut_n32_p0.60_seed101,maxcut,32,314,data/instances_rq1_extended/maxcut_n32_p0.60_seed101.json,maxcut_n32_p0.60_seed101_sub_random_nodes_k16,maxcut,16,74,data/subqubos_rq3_full/maxcut_n32_p0.60_seed101_sub_random_nodes_k16.json,random_nodes,16,"[0, 1, 4, 5, 8, 9, 11, 12, 13, 19, 22, 23, 25, 27, 30, 31]",16,74,0.5,0.2356687898089172,3376.0,770.0,0.22808056872037916
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_top_weight_edges_k8,maxcut,8,18,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 3, 12, 17, 22, 25, 27, 31]",8,18,0.25,0.06060606060606061,3206.0,262.0,0.08172177167810356
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_high_degree_nodes_k8,maxcut,8,21,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[0, 3, 10, 12, 19, 22, 27, 28]",8,21,0.25,0.0707070707070707,3206.0,256.0,0.07985028072364317
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_weighted_degree_nodes_k8,maxcut,8,24,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[3, 5, 6, 10, 22, 27, 28, 31]",8,24,0.25,0.08080808080808081,3206.0,310.0,0.09669369931378664
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_random_nodes_k8,maxcut,8,15,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 5, 6, 7, 16, 17, 26]",8,15,0.25,0.050505050505050504,3206.0,136.0,0.042420461634435434
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_top_weight_edges_k12,maxcut,12,45,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 3, 5, 6, 10, 12, 17, 22, 23, 25, 27, 31]",12,45,0.375,0.15151515151515152,3206.0,600.0,0.18714909544603867
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_high_degree_nodes_k12,maxcut,12,50,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[0, 1, 3, 9, 10, 12, 19, 21, 22, 27, 28, 31]",12,50,0.375,0.16835016835016836,3206.0,548.0,0.17092950717404864
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_weighted_degree_nodes_k12,maxcut,12,48,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[0, 3, 5, 6, 10, 11, 19, 21, 22, 27, 28, 31]",12,48,0.375,0.16161616161616163,3206.0,616.0,0.19213973799126638
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_random_nodes_k12,maxcut,12,44,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_random_nodes_k12.json,random_nodes,12,"[0, 1, 5, 6, 9, 10, 13, 15, 22, 25, 27, 29]",12,44,0.375,0.14814814814814814,3206.0,520.0,0.16219588271990018
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_top_weight_edges_k16,maxcut,16,78,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 3, 5, 6, 8, 10, 11, 12, 14, 17, 19, 22, 23, 25, 27, 31]",16,78,0.5,0.26262626262626265,3206.0,1008.0,0.314410480349345
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_high_degree_nodes_k16,maxcut,16,90,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[0, 1, 2, 3, 5, 9, 10, 12, 19, 21, 22, 23, 27, 28, 29, 31]",16,90,0.5,0.30303030303030304,3206.0,994.0,0.31004366812227074
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_weighted_degree_nodes_k16,maxcut,16,84,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 3, 5, 6, 8, 10, 11, 12, 16, 19, 21, 22, 23, 27, 28, 31]",16,84,0.5,0.2828282828282828,3206.0,1040.0,0.32439176543980036
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,maxcut_n32_p0.60_seed202_sub_random_nodes_k16,maxcut,16,73,data/subqubos_rq3_full/maxcut_n32_p0.60_seed202_sub_random_nodes_k16.json,random_nodes,16,"[0, 1, 4, 5, 8, 9, 11, 12, 13, 19, 22, 23, 25, 27, 30, 31]",16,73,0.5,0.24579124579124578,3206.0,746.0,0.23268870867124142
