original_instance_name,original_family,original_n_variables,original_n_edges,original_qubo_json,subqubo_name,subqubo_json,subqubo_n_variables,subqubo_n_edges,extraction_strategy,k_variables,variable_preservation_ratio,edge_preservation_ratio,weighted_edge_preservation_ratio,original_reference_method,original_reference_energy,original_reference_hamming_weight,original_reference_n_restarts,original_reference_max_passes,original_reference_energy_evaluations,subqubo_solver_method,subqubo_exact_energy,subqubo_exact_hamming_weight,subqubo_n_evaluated,lift_fill_value,lifted_original_energy,lifted_hamming_weight,energy_gap_vs_reference,normalized_energy_gap_vs_reference,subqubo_best_bitstring,lifted_bitstring
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_top_weight_edges_k8.json,8,6,top_weight_edges,8,0.25,0.0681818181818181,0.1223404255319148,greedy_local_search,105.0,9,200,100,19720,brute_force,136.0,4,256,0,136.0,4,31.0,0.29523809523528344,"[1, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_high_degree_nodes_k8.json,8,10,high_degree_nodes,8,0.25,0.1136363636363636,0.1542553191489361,greedy_local_search,105.0,9,200,100,19720,brute_force,137.0,4,256,0,137.0,4,32.0,0.3047619047590023,"[1, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_weighted_degree_nodes_k8.json,8,10,weighted_degree_nodes,8,0.25,0.1136363636363636,0.1542553191489361,greedy_local_search,105.0,9,200,100,19720,brute_force,137.0,4,256,0,137.0,4,32.0,0.3047619047590023,"[1, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_random_nodes_k8.json,8,8,random_nodes,8,0.25,0.0909090909090909,0.1196808510638298,greedy_local_search,105.0,9,200,100,19720,brute_force,142.0,4,256,0,142.0,4,37.0,0.35238095237759637,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_top_weight_edges_k12.json,12,14,top_weight_edges,12,0.375,0.1590909090909091,0.2234042553191489,greedy_local_search,105.0,9,200,100,19720,brute_force,123.0,6,4096,0,123.0,6,18.0,0.17142857142693876,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_high_degree_nodes_k12.json,12,20,high_degree_nodes,12,0.375,0.2272727272727272,0.2712765957446808,greedy_local_search,105.0,9,200,100,19720,brute_force,127.0,5,4096,0,127.0,5,22.0,0.20952380952181404,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_weighted_degree_nodes_k12.json,12,20,weighted_degree_nodes,12,0.375,0.2272727272727272,0.2712765957446808,greedy_local_search,105.0,9,200,100,19720,brute_force,127.0,5,4096,0,127.0,5,22.0,0.20952380952181404,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_random_nodes_k12.json,12,12,random_nodes,12,0.375,0.1363636363636363,0.1143617021276595,greedy_local_search,105.0,9,200,100,19720,brute_force,121.0,7,4096,0,121.0,7,16.0,0.15238095237950114,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_top_weight_edges_k16.json,16,22,top_weight_edges,16,0.5,0.25,0.324468085106383,greedy_local_search,105.0,9,200,100,19720,brute_force,120.0,7,65536,0,120.0,7,15.0,0.1428571428557823,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_high_degree_nodes_k16.json,16,30,high_degree_nodes,16,0.5,0.3409090909090909,0.3882978723404255,greedy_local_search,105.0,9,200,100,19720,brute_force,122.0,6,65536,0,122.0,6,17.0,0.16190476190321995,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_weighted_degree_nodes_k16.json,16,30,weighted_degree_nodes,16,0.5,0.3409090909090909,0.3882978723404255,greedy_local_search,105.0,9,200,100,19720,brute_force,122.0,6,65536,0,122.0,6,17.0,0.16190476190321995,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,scheduling_ops16_machines2_conf0.35_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed101_sub_random_nodes_k16.json,16,26,random_nodes,16,0.5,0.2954545454545454,0.3191489361702128,greedy_local_search,105.0,9,200,100,19720,brute_force,117.0,7,65536,0,117.0,7,12.0,0.11428571428462585,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_top_weight_edges_k8.json,8,10,top_weight_edges,8,0.25,0.0961538461538461,0.1367924528301886,greedy_local_search,104.0,10,200,100,23080,brute_force,139.0,4,256,0,139.0,4,35.0,0.3365384615352256,"[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_high_degree_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_high_degree_nodes_k8.json,8,14,high_degree_nodes,8,0.25,0.1346153846153846,0.1650943396226415,greedy_local_search,104.0,10,200,100,23080,brute_force,143.0,3,256,0,143.0,3,39.0,0.3749999999963942,"[1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_weighted_degree_nodes_k8.json,8,14,weighted_degree_nodes,8,0.25,0.1346153846153846,0.1650943396226415,greedy_local_search,104.0,10,200,100,23080,brute_force,143.0,3,256,0,143.0,3,39.0,0.3749999999963942,"[1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_random_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_random_nodes_k8.json,8,6,random_nodes,8,0.25,0.0576923076923076,0.0919811320754716,greedy_local_search,104.0,10,200,100,23080,brute_force,137.0,4,256,0,137.0,4,33.0,0.3173076923046413,"[1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_top_weight_edges_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_top_weight_edges_k12.json,12,20,top_weight_edges,12,0.375,0.1923076923076923,0.240566037735849,greedy_local_search,104.0,10,200,100,23080,brute_force,126.0,6,4096,0,126.0,6,22.0,0.2115384615364275,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_high_degree_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_high_degree_nodes_k12.json,12,24,high_degree_nodes,12,0.375,0.2307692307692307,0.2688679245283019,greedy_local_search,104.0,10,200,100,23080,brute_force,134.0,5,4096,0,134.0,5,30.0,0.28846153845876477,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_weighted_degree_nodes_k12.json,12,24,weighted_degree_nodes,12,0.375,0.2307692307692307,0.2688679245283019,greedy_local_search,104.0,10,200,100,23080,brute_force,134.0,5,4096,0,134.0,5,30.0,0.28846153845876477,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_random_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_random_nodes_k12.json,12,13,random_nodes,12,0.375,0.125,0.1084905660377358,greedy_local_search,104.0,10,200,100,23080,brute_force,124.0,7,4096,0,124.0,7,20.0,0.1923076923058432,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_top_weight_edges_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_top_weight_edges_k16.json,16,28,top_weight_edges,16,0.5,0.2692307692307692,0.330188679245283,greedy_local_search,104.0,10,200,100,23080,brute_force,117.0,8,65536,0,117.0,8,13.0,0.12499999999879807,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_high_degree_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_high_degree_nodes_k16.json,16,38,high_degree_nodes,16,0.5,0.3653846153846153,0.4009433962264151,greedy_local_search,104.0,10,200,100,23080,brute_force,122.0,7,65536,0,122.0,7,18.0,0.17307692307525888,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_weighted_degree_nodes_k16.json,16,38,weighted_degree_nodes,16,0.5,0.3653846153846153,0.4009433962264151,greedy_local_search,104.0,10,200,100,23080,brute_force,122.0,7,65536,0,122.0,7,18.0,0.17307692307525888,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,scheduling_ops16_machines2_conf0.35_seed202_sub_random_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed202_sub_random_nodes_k16.json,16,26,random_nodes,16,0.5,0.25,0.2830188679245283,greedy_local_search,104.0,10,200,100,23080,brute_force,117.0,7,65536,0,117.0,7,13.0,0.12499999999879807,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_top_weight_edges_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_top_weight_edges_k8.json,8,8,top_weight_edges,8,0.25,0.0833333333333333,0.13,greedy_local_search,100.0,10,200,100,20424,brute_force,140.0,4,256,0,140.0,4,40.0,0.399999999996,"[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_high_degree_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_high_degree_nodes_k8.json,8,16,high_degree_nodes,8,0.25,0.1666666666666666,0.19,greedy_local_search,100.0,10,200,100,20424,brute_force,148.0,2,256,0,148.0,2,48.0,0.4799999999952,"[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_weighted_degree_nodes_k8.json,8,16,weighted_degree_nodes,8,0.25,0.1666666666666666,0.19,greedy_local_search,100.0,10,200,100,20424,brute_force,148.0,2,256,0,148.0,2,48.0,0.4799999999952,"[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_random_nodes_k8,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_random_nodes_k8.json,8,9,random_nodes,8,0.25,0.09375,0.12,greedy_local_search,100.0,10,200,100,20424,brute_force,133.0,4,256,0,133.0,4,33.0,0.3299999999967,"[0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_top_weight_edges_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_top_weight_edges_k12.json,12,18,top_weight_edges,12,0.375,0.1875,0.24,greedy_local_search,100.0,10,200,100,20424,brute_force,134.0,5,4096,0,134.0,5,34.0,0.33999999999659997,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_high_degree_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_high_degree_nodes_k12.json,12,28,high_degree_nodes,12,0.375,0.2916666666666667,0.315,greedy_local_search,100.0,10,200,100,20424,brute_force,139.0,4,4096,0,139.0,4,39.0,0.38999999999609997,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_weighted_degree_nodes_k12.json,12,28,weighted_degree_nodes,12,0.375,0.2916666666666667,0.315,greedy_local_search,100.0,10,200,100,20424,brute_force,139.0,4,4096,0,139.0,4,39.0,0.38999999999609997,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_random_nodes_k12,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_random_nodes_k12.json,12,18,random_nodes,12,0.375,0.1875,0.1525,greedy_local_search,100.0,10,200,100,20424,brute_force,138.0,4,4096,0,138.0,4,38.0,0.3799999999962,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_top_weight_edges_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_top_weight_edges_k16.json,16,32,top_weight_edges,16,0.5,0.3333333333333333,0.38,greedy_local_search,100.0,10,200,100,20424,brute_force,129.0,6,65536,0,129.0,6,29.0,0.28999999999709997,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_high_degree_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_high_degree_nodes_k16.json,16,42,high_degree_nodes,16,0.5,0.4375,0.455,greedy_local_search,100.0,10,200,100,20424,brute_force,135.0,5,65536,0,135.0,5,35.0,0.3499999999965,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,scheduling_ops16_machines2_conf0.35_seed303_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/scheduling_ops16_machines2_conf0.35_seed303_sub_weighted_degree_nodes_k16.json,16,42,weighted_degree_nodes,16,0.5,0.4375,0.455,greedy_local_search,100.0,10,200,100,20424,brute_force,135.0,5,65536,0,135.0,5,35.0,0.3499999999965,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
